0 [0.0000e+00, 0.0000e+00]
63500 [9.9777e-02, 9.9955e-02]
63600 [9.9756e-02, 9.9939e-02]
63700 [9.9778e-02, 9.9955e-02]
63800 [9.9778e-02, 9.9956e-02]
63900 [9.9776e-02, 9.9956e-02]
64000 [9.9778e-02, 9.9955e-02]
64100 [9.9771e-02, 9.9964e-02]
64200 [9.9771e-02, 9.9962e-02]
64300 [9.9779e-02, 9.9956e-02]
64400 [9.9781e-02, 9.9955e-02]
64500 [9.9775e-02, 9.9955e-02]
64600 [9.9781e-02, 9.9962e-02]
64700 [9.9759e-02, 9.9953e-02]
64800 [9.9780e-02, 9.9957e-02]
64900 [9.9773e-02, 9.9958e-02]
65000 [9.9780e-02, 9.9957e-02]
65100 [9.9778e-02, 9.9957e-02]
65200 [9.9782e-02, 9.9956e-02]
65300 [9.9780e-02, 9.9958e-02]
65400 [9.9781e-02, 9.9958e-02]
65500 [9.9781e-02, 9.9957e-02]
65600 [9.9749e-02, 9.9996e-02]
65700 [9.9763e-02, 9.9948e-02]
65800 [9.9782e-02, 9.9958e-02]
65900 [9.9782e-02, 9.9959e-02]
66000 [9.9781e-02, 9.9957e-02]
66100 [9.9782e-02, 9.9957e-02]
66200 [9.9771e-02, 9.9963e-02]
66300 [9.9783e-02, 9.9959e-02]
66400 [9.9776e-02, 9.9957e-02]
66500 [9.9783e-02, 9.9959e-02]
66600 [9.9785e-02, 9.9958e-02]
66700 [9.9776e-02, 9.9959e-02]
66800 [9.9783e-02, 9.9959e-02]
66900 [9.9783e-02, 9.9961e-02]
67000 [9.9789e-02, 9.9966e-02]
67100 [9.9784e-02, 9.9960e-02]
67200 [9.9783e-02, 9.9959e-02]
67300 [9.9788e-02, 9.9960e-02]
67400 [9.9784e-02, 9.9959e-02]
67500 [9.9784e-02, 9.9960e-02]
67600 [9.9768e-02, 9.9959e-02]
67700 [9.9785e-02, 9.9960e-02]
67800 [9.9785e-02, 9.9961e-02]
67900 [9.9784e-02, 9.9961e-02]
68000 [9.9782e-02, 9.9974e-02]
68100 [9.9765e-02, 9.9960e-02]
68200 [9.9786e-02, 9.9961e-02]
68300 [9.9786e-02, 9.9960e-02]
68400 [9.9783e-02, 9.9985e-02]
68500 [9.9776e-02, 9.9964e-02]
68600 [9.9786e-02, 9.9961e-02]
68700 [9.9785e-02, 9.9960e-02]
68800 [9.9786e-02, 9.9961e-02]
68900 [9.9785e-02, 9.9960e-02]
69000 [9.9787e-02, 9.9962e-02]
69100 [9.9783e-02, 9.9965e-02]
69200 [9.9800e-02, 9.9965e-02]
69300 [9.9787e-02, 9.9962e-02]
69400 [9.9787e-02, 9.9963e-02]
69500 [9.9794e-02, 9.9940e-02]
69600 [9.9787e-02, 9.9963e-02]
69700 [9.9787e-02, 9.9961e-02]
69800 [9.9788e-02, 9.9963e-02]
69900 [9.9787e-02, 9.9961e-02]
70000 [9.9781e-02, 9.9980e-02]
70100 [9.9788e-02, 9.9963e-02]
70200 [9.9787e-02, 9.9961e-02]
70300 [9.9789e-02, 9.9963e-02]
70400 [9.9787e-02, 9.9965e-02]
70500 [9.9787e-02, 9.9962e-02]
70600 [9.9789e-02, 9.9964e-02]
70700 [9.9773e-02, 9.9959e-02]
70800 [9.9789e-02, 9.9962e-02]
70900 [9.9790e-02, 9.9961e-02]
71000 [9.9789e-02, 9.9964e-02]
71100 [9.9788e-02, 9.9962e-02]
71200 [9.9805e-02, 9.9939e-02]
71300 [9.9789e-02, 9.9965e-02]
71400 [9.9789e-02, 9.9963e-02]
71500 [9.9790e-02, 9.9964e-02]
71600 [9.9789e-02, 9.9963e-02]
71700 [9.9789e-02, 9.9964e-02]
71800 [9.9790e-02, 9.9965e-02]
71900 [9.9783e-02, 9.9963e-02]
72000 [9.9791e-02, 9.9964e-02]
72100 [9.9792e-02, 9.9963e-02]
72200 [9.9791e-02, 9.9965e-02]
72300 [9.9791e-02, 9.9965e-02]
72400 [9.9788e-02, 9.9963e-02]
72500 [9.9790e-02, 9.9965e-02]
72600 [9.9791e-02, 9.9965e-02]
72700 [9.9792e-02, 9.9965e-02]
72800 [9.9791e-02, 9.9965e-02]
72900 [9.9790e-02, 9.9967e-02]
73000 [9.9783e-02, 9.9963e-02]
73100 [9.9792e-02, 9.9965e-02]
73200 [9.9793e-02, 9.9966e-02]
73300 [9.9791e-02, 9.9964e-02]
73400 [9.9791e-02, 9.9997e-02]
73500 [9.9792e-02, 9.9966e-02]
73600 [9.9792e-02, 9.9966e-02]
73700 [9.9793e-02, 9.9965e-02]
73800 [9.9791e-02, 9.9967e-02]
73900 [9.9792e-02, 9.9966e-02]
74000 [9.9803e-02, 9.9984e-02]
74100 [9.9792e-02, 9.9965e-02]
74200 [9.9784e-02, 9.9975e-02]
74300 [9.9792e-02, 9.9967e-02]
74400 [9.9791e-02, 9.9965e-02]
74500 [9.9793e-02, 9.9966e-02]
74600 [9.9792e-02, 9.9964e-02]
74700 [9.9793e-02, 9.9967e-02]
74800 [9.9789e-02, 9.9964e-02]
74900 [9.9793e-02, 9.9967e-02]
75000 [9.9792e-02, 9.9968e-02]
75100 [9.9792e-02, 9.9966e-02]
75200 [9.9792e-02, 9.9966e-02]
75300 [9.9809e-02, 9.9958e-02]
75400 [9.9794e-02, 9.9968e-02]
75500 [9.9793e-02, 9.9967e-02]
75600 [9.9792e-02, 9.9966e-02]
75700 [9.9794e-02, 9.9966e-02]
75800 [9.9784e-02, 9.9969e-02]
75900 [9.9794e-02, 9.9966e-02]
76000 [9.9794e-02, 9.9967e-02]
76100 [9.9794e-02, 9.9967e-02]
76200 [9.9790e-02, 9.9966e-02]
76300 [9.9794e-02, 9.9966e-02]
76400 [9.9794e-02, 9.9967e-02]
76500 [9.9795e-02, 9.9967e-02]
76600 [9.9793e-02, 9.9971e-02]
76700 [9.9794e-02, 9.9967e-02]
76800 [9.9789e-02, 9.9979e-02]
76900 [9.9793e-02, 9.9975e-02]
77000 [9.9794e-02, 9.9969e-02]
77100 [9.9791e-02, 9.9967e-02]
77200 [9.9794e-02, 9.9968e-02]
77300 [9.9794e-02, 9.9969e-02]
77400 [9.9794e-02, 9.9967e-02]
77500 [9.9794e-02, 9.9969e-02]
77600 [9.9794e-02, 9.9967e-02]
77700 [9.9800e-02, 9.9964e-02]
77800 [9.9794e-02, 9.9969e-02]
77900 [9.9793e-02, 9.9967e-02]
78000 [9.9795e-02, 9.9968e-02]
78100 [9.9795e-02, 9.9969e-02]
78200 [9.9794e-02, 9.9969e-02]
78300 [9.9795e-02, 9.9969e-02]
78400 [9.9798e-02, 9.9967e-02]
78500 [9.9791e-02, 9.9968e-02]
78600 [9.9790e-02, 9.9965e-02]
78700 [9.9782e-02, 9.9962e-02]
78800 [9.9795e-02, 9.9968e-02]
78900 [9.9796e-02, 9.9968e-02]
79000 [9.9795e-02, 9.9969e-02]
79100 [9.9795e-02, 9.9969e-02]
79200 [9.9792e-02, 9.9984e-02]
79300 [9.9789e-02, 9.9972e-02]
79400 [9.9795e-02, 9.9970e-02]
79500 [9.9765e-02, 9.9959e-02]
79600 [9.9795e-02, 9.9968e-02]
79700 [9.9795e-02, 9.9968e-02]
79800 [9.9796e-02, 9.9970e-02]
79900 [9.9770e-02, 9.9964e-02]
80000 [9.9795e-02, 9.9969e-02]
80100 [9.9816e-02, 9.9954e-02]
80200 [9.9796e-02, 9.9972e-02]
80300 [9.9795e-02, 9.9972e-02]
80400 [9.9795e-02, 9.9970e-02]
80500 [9.9803e-02, 9.9968e-02]
80600 [9.9795e-02, 9.9969e-02]
80700 [9.9792e-02, 9.9974e-02]
80800 [9.9796e-02, 9.9972e-02]
80900 [9.9795e-02, 9.9970e-02]
81000 [9.9795e-02, 9.9970e-02]
81100 [9.9796e-02, 9.9973e-02]
81200 [9.9795e-02, 9.9970e-02]
81300 [9.9796e-02, 9.9977e-02]
81400 [9.9808e-02, 9.9955e-02]
81500 [9.9786e-02, 9.9966e-02]
81600 [9.9796e-02, 9.9970e-02]
81700 [9.9817e-02, 9.9939e-02]
81800 [9.9791e-02, 9.9971e-02]
81900 [9.9789e-02, 9.9965e-02]
82000 [9.9796e-02, 9.9971e-02]
82100 [9.9795e-02, 9.9970e-02]
82200 [9.9792e-02, 9.9974e-02]
82300 [9.9813e-02, 9.9987e-02]
82400 [9.9796e-02, 9.9970e-02]
82500 [9.9789e-02, 9.9979e-02]
82600 [9.9795e-02, 9.9971e-02]
82700 [9.9796e-02, 9.9971e-02]
82800 [9.9796e-02, 9.9972e-02]
82900 [9.9796e-02, 9.9971e-02]
83000 [9.9798e-02, 9.9968e-02]
83100 [9.9795e-02, 9.9972e-02]
83200 [9.9796e-02, 9.9971e-02]
83300 [9.9787e-02, 9.9972e-02]
83400 [9.9790e-02, 9.9969e-02]
83500 [9.9796e-02, 9.9972e-02]
83600 [9.9795e-02, 9.9972e-02]
83700 [9.9796e-02, 9.9972e-02]
83800 [9.9776e-02, 9.9960e-02]
83900 [9.9796e-02, 9.9972e-02]
84000 [9.9795e-02, 9.9973e-02]
84100 [9.9796e-02, 9.9972e-02]
84200 [9.9804e-02, 9.9982e-02]
84300 [9.9796e-02, 9.9973e-02]
84400 [9.9796e-02, 9.9971e-02]
84500 [9.9804e-02, 9.9961e-02]
84600 [9.9797e-02, 9.9974e-02]
84700 [9.9795e-02, 9.9972e-02]
84800 [9.9794e-02, 9.9972e-02]
84900 [9.9790e-02, 9.9971e-02]
85000 [9.9795e-02, 9.9963e-02]
85100 [9.9794e-02, 9.9976e-02]
85200 [9.9796e-02, 9.9972e-02]
85300 [9.9791e-02, 9.9964e-02]
85400 [9.9782e-02, 9.9964e-02]
85500 [9.9795e-02, 9.9973e-02]
85600 [9.9796e-02, 9.9972e-02]
85700 [9.9797e-02, 9.9971e-02]
85800 [9.9792e-02, 9.9981e-02]
85900 [9.9796e-02, 9.9972e-02]
86000 [9.9791e-02, 9.9992e-02]
86100 [9.9795e-02, 9.9983e-02]
86200 [9.9796e-02, 9.9973e-02]
86300 [9.9795e-02, 9.9971e-02]
86400 [9.9796e-02, 9.9972e-02]
86500 [9.9798e-02, 9.9970e-02]
86600 [9.9802e-02, 9.9977e-02]
86700 [9.9795e-02, 9.9973e-02]
86800 [9.9778e-02, 9.9996e-02]
86900 [9.9779e-02, 9.9970e-02]
87000 [9.9795e-02, 9.9973e-02]
87100 [9.9799e-02, 9.9976e-02]
87200 [9.9795e-02, 9.9972e-02]
87300 [9.9799e-02, 9.9969e-02]
87400 [9.9795e-02, 9.9974e-02]
87500 [9.9792e-02, 9.9971e-02]
87600 [9.9795e-02, 9.9973e-02]
87700 [9.9797e-02, 9.9972e-02]
87800 [9.9797e-02, 9.9976e-02]
87900 [9.9795e-02, 9.9972e-02]
88000 [9.9795e-02, 9.9973e-02]
88100 [9.9796e-02, 9.9973e-02]
88200 [9.9788e-02, 9.9973e-02]
88300 [9.9795e-02, 9.9974e-02]
88400 [9.9773e-02, 9.9955e-02]
88500 [9.9795e-02, 9.9973e-02]
88600 [9.9794e-02, 9.9975e-02]
88700 [9.9780e-02, 9.9968e-02]
88800 [9.9795e-02, 9.9973e-02]
88900 [9.9796e-02, 9.9977e-02]
89000 [9.9766e-02, 9.9961e-02]
89100 [9.9795e-02, 9.9974e-02]
89200 [9.9795e-02, 9.9974e-02]
89300 [9.9804e-02, 9.9984e-02]
89400 [9.9795e-02, 9.9975e-02]
89500 [9.9794e-02, 9.9974e-02]
89600 [9.9767e-02, 9.9999e-02]
89700 [9.9794e-02, 9.9976e-02]
89800 [9.9792e-02, 9.9974e-02]
89900 [9.9784e-02, 9.9974e-02]
90000 [9.9810e-02, 9.9952e-02]
90100 [9.9799e-02, 9.9978e-02]
90200 [9.9795e-02, 9.9974e-02]
90300 [9.9786e-02, 9.9982e-02]
90400 [9.9792e-02, 9.9976e-02]
90500 [9.9810e-02, 9.9987e-02]
90600 [9.9794e-02, 9.9974e-02]
90700 [9.9789e-02, 9.9986e-02]
90800 [9.9788e-02, 9.9969e-02]
90900 [9.9794e-02, 9.9975e-02]
91000 [9.9794e-02, 9.9975e-02]
91100 [9.9794e-02, 9.9973e-02]
91200 [9.9785e-02, 9.9999e-02]
91300 [9.9794e-02, 9.9976e-02]
91400 [9.9793e-02, 9.9982e-02]
91500 [9.9794e-02, 9.9975e-02]
91600 [9.9794e-02, 9.9975e-02]
91700 [9.9794e-02, 9.9976e-02]
91800 [9.9794e-02, 9.9975e-02]
91900 [9.9783e-02, 9.9978e-02]
92000 [9.9793e-02, 9.9976e-02]
92100 [9.9793e-02, 9.9976e-02]
92200 [9.9800e-02, 9.9981e-02]
92300 [9.9793e-02, 9.9974e-02]
92400 [9.9789e-02, 9.9976e-02]
92500 [9.9793e-02, 9.9977e-02]
92600 [9.9793e-02, 9.9975e-02]
92700 [9.9793e-02, 9.9976e-02]
92800 [9.9794e-02, 9.9977e-02]
92900 [9.9793e-02, 9.9976e-02]
93000 [9.9807e-02, 9.9986e-02]
93100 [9.9793e-02, 9.9975e-02]
93200 [9.9800e-02, 9.9969e-02]
93300 [9.9777e-02, 9.9974e-02]
93400 [9.9793e-02, 9.9976e-02]
93500 [9.9794e-02, 9.9977e-02]
93600 [9.9792e-02, 9.9974e-02]
93700 [9.9792e-02, 9.9976e-02]
93800 [9.9792e-02, 9.9977e-02]
93900 [9.9797e-02, 9.9987e-02]
94000 [9.9792e-02, 9.9976e-02]
94100 [9.9785e-02, 9.9987e-02]
94200 [9.9791e-02, 9.9973e-02]
94300 [9.9792e-02, 9.9977e-02]
94400 [9.9792e-02, 9.9976e-02]
94500 [9.9771e-02, 1.0001e-01]
94600 [9.9794e-02, 9.9979e-02]
94700 [9.9792e-02, 9.9976e-02]
94800 [9.9785e-02, 9.9972e-02]
94900 [9.9792e-02, 9.9976e-02]
95000 [9.9792e-02, 9.9977e-02]
95100 [9.9783e-02, 9.9974e-02]
95200 [9.9792e-02, 9.9976e-02]
95300 [9.9790e-02, 9.9978e-02]
95400 [9.9784e-02, 9.9978e-02]
95500 [9.9791e-02, 9.9977e-02]
95600 [9.9782e-02, 9.9976e-02]
95700 [9.9791e-02, 9.9976e-02]
95800 [9.9795e-02, 9.9975e-02]
95900 [9.9792e-02, 9.9977e-02]
96000 [9.9790e-02, 9.9977e-02]
96100 [9.9791e-02, 9.9975e-02]
96200 [9.9772e-02, 9.9995e-02]
96300 [9.9791e-02, 9.9978e-02]
96400 [9.9789e-02, 9.9975e-02]
96500 [9.9791e-02, 9.9977e-02]
96600 [9.9792e-02, 9.9978e-02]
96700 [9.9791e-02, 9.9977e-02]
96800 [9.9790e-02, 9.9976e-02]
96900 [9.9802e-02, 9.9981e-02]
97000 [9.9801e-02, 9.9987e-02]
97100 [9.9790e-02, 9.9977e-02]
97200 [9.9787e-02, 9.9974e-02]
97300 [9.9787e-02, 9.9979e-02]
97400 [9.9790e-02, 9.9977e-02]
97500 [9.9793e-02, 9.9979e-02]
97600 [9.9798e-02, 9.9956e-02]
97700 [9.9790e-02, 9.9978e-02]
97800 [9.9788e-02, 9.9975e-02]
97900 [9.9789e-02, 9.9977e-02]
98000 [9.9786e-02, 9.9978e-02]
98100 [9.9789e-02, 9.9977e-02]
98200 [9.9788e-02, 9.9977e-02]
98300 [9.9791e-02, 9.9971e-02]
98400 [9.9790e-02, 9.9978e-02]
98500 [9.9775e-02, 9.9971e-02]
98600 [9.9788e-02, 9.9979e-02]
98700 [9.9780e-02, 9.9974e-02]
98800 [9.9789e-02, 9.9977e-02]
98900 [9.9788e-02, 9.9976e-02]
99000 [9.9793e-02, 9.9976e-02]
99100 [9.9770e-02, 9.9975e-02]
99200 [9.9788e-02, 9.9977e-02]
99300 [9.9788e-02, 9.9978e-02]
99400 [9.9787e-02, 9.9975e-02]
99500 [9.9787e-02, 9.9968e-02]
99600 [9.9788e-02, 9.9978e-02]
99700 [9.9783e-02, 9.9971e-02]
99800 [9.9789e-02, 9.9978e-02]
99900 [9.9758e-02, 9.9972e-02]
100000 [9.9787e-02, 9.9977e-02]
